x,y,token
28.828249,-5.7130313,hairs
24.154608,-44.468964,powder
12.711615,42.108406,yourselves
6.132736,44.43015,betimes
22.18842,-21.825214,soldiers
-4.342259,-1.4507065,toil
-16.849072,19.917011,choosing
7.1974287,21.26966,torment
-60.057243,17.275991,croft
18.940819,6.8038845,hastened
-32.07751,24.830963,connection
-36.75933,13.844429,conference
14.640699,-33.77892,rear
9.27354,0.95557356,indies
26.705732,-45.481983,orange
47.63331,-16.271782,beaten
44.197285,-6.6113176,rent
-2.1580899,-49.73626,gun
-15.692905,0.8125446,eloquent
1.0980657,12.049984,conception
59.193977,28.36819,governor
33.70993,11.069927,trespass
34.905155,-20.827732,torn
-40.98948,-25.249615,wentworth
-40.932095,-13.087619,ay
-53.7615,7.9853625,crofts
-13.322252,36.15088,anyone
27.18,20.47801,inhabit
19.34939,29.119755,nation
41.358448,40.9836,4
-46.34949,-27.009085,frederick
-20.20779,-15.912482,commander
-9.359838,18.512516,sum
-17.021261,-41.953026,snatched
-18.738754,-24.846567,killing
-57.354984,21.52144,captain_wentworth
3.237661,47.638016,freely
-21.377754,-36.861465,realized
0.94480246,-56.673416,ship
2.3225565,-22.10137,combat
2.2485123,35.396046,withstand
53.035614,2.7835062,borders
-13.544908,4.3478684,newspapers
-6.941456,14.759993,providence
-39.645073,-7.6039786,stroll
12.638813,39.65819,harden
1.7946191,-33.642178,sprung
-10.800613,2.7749255,anew
-10.132273,-12.381677,foreign
-2.3898394,-30.798378,polished
-19.919031,-7.8372545,preliminary
21.098139,36.331688,sheweth
11.4939575,-44.102978,thames
-38.557693,1.7509203,preceding
18.986557,-43.04423,glare
-39.994957,11.011422,grieving
-46.6147,8.799704,entreaty
-11.441263,22.656898,reasoning
14.5666275,-50.336426,projecting
-19.881056,-43.85799,clumsy
10.125003,-2.254481,warning
13.083345,36.01058,sakes
-31.857723,19.869577,defect
22.10013,26.844734,afflicted
41.838924,-0.7337616,desolate
1.2071806,-15.144029,stage
-15.52985,-15.328619,squire
43.733418,0.5700917,walls
-5.2404785,-6.5621147,substantial
4.4689746,1.6010296,compact
16.93082,-51.75086,tight
-47.690594,7.0279136,parsonage
35.914246,-14.283363,vine
-8.100398,-22.07598,elevated
-8.90892,-28.877413,traveller
-1.3535988,-37.637424,lying
-34.43846,-22.582808,thursday
3.4076283,-46.61047,shooting
-55.979256,11.171387,musgroves
-48.699715,11.052548,enquiries
-59.340157,17.6553,mrs_musgrove
5.9175053,-18.777575,sits
-57.26646,18.339529,henrietta
24.29141,-40.624474,shining
-24.04049,-17.645916,piano
20.69904,-52.718197,velvet
-13.92193,-50.762753,staring
-52.455738,-25.165268,louisa
-54.578293,8.100263,exeter
41.98602,40.98241,6
-14.730535,8.182518,include
-2.361543,-3.1471393,pervading
49.28283,-27.935257,squares
21.984196,-0.57046753,dogs
-1.7384504,-16.089972,fitting
3.9879246,50.517685,ere
-18.694143,-0.29219705,member
36.96779,-9.083853,clothe
38.579388,21.060196,contended
-19.823385,-1.3967843,uses
-18.410028,12.237168,theory
18.878935,13.50123,spoils
-29.288084,-0.92675024,mood
2.5651124,55.61225,treason
70.68368,20.55905,gad
-42.345306,-12.201489,mamma
-14.017696,24.467121,preferring
-6.2089057,-47.3221,fingers
18.742128,-45.56877,limbs
-18.782244,-38.81896,chanced
20.08703,46.042946,uprightness
15.881446,-53.009876,teeth
-55.57595,19.008873,edward
-8.071633,-12.313004,attacks
18.230497,-55.20071,coat
-18.80013,-43.788147,pockets
-21.065104,28.551884,folks
-19.43959,29.091724,apologize
23.908983,-29.676676,shore
-19.19838,-18.876827,board
-19.779013,-15.974063,frigate
14.718776,-27.968313,ships
2.0385518,42.903637,inure
37.472717,-33.100735,stamped
-16.265297,10.021329,schoolmaster
41.900234,40.744392,7
12.79095,-37.929058,roof
18.193136,-54.032207,collar
23.8692,6.757075,hysterics
-20.991278,-0.8658277,control
-9.475931,-16.63882,vague
-18.77232,-38.60646,replaced
-11.549774,-45.723866,rubbed
2.159685,-28.461721,spine
-4.2732487,45.23159,bold
0.24362434,-9.891194,nursing
-25.246557,-27.321056,scolding
-7.477669,-48.568184,kicking
-31.42266,22.303158,shyness
27.464724,-6.4563346,shoot
20.059006,48.622818,wisdom
-12.646943,15.362387,doubtless
4.0010123,16.65603,revenge
7.5035396,-13.175269,manly
70.28111,2.319045,fifteen
42.1295,41.04502,8
-9.416652,9.17285,tastes
-10.595217,4.377647,countenances
-18.182457,17.615171,learning
-4.4300184,-51.66032,fork
37.13445,22.246313,reported
-22.819815,-14.684716,phoo
-18.962452,-21.845505,stuff
26.267487,6.774813,appointment
3.686126,-4.0735474,foul
-50.15415,6.533261,plymouth
1.9350188,-46.02992,gale
-44.0537,-4.67744,exclamations
-2.0878005,30.781586,mindful
-14.915953,-7.2497463,cruise
15.1174135,-28.023754,islands
-60.150944,17.244093,harville
13.798226,-27.121393,mediterranean
20.393251,-47.109337,slender
5.461691,-49.13957,idly
12.452653,-29.401325,port
15.045888,-28.151514,atlantic
-9.854312,3.3126628,rivals
-3.3595443,-9.282613,trace
12.298057,-27.357653,ruins
-33.96005,19.337982,charms
40.911327,9.422086,possessions
34.073704,-28.340033,grass
-56.934517,18.403057,charles_hayter
-14.977349,17.87508,bishop
-20.181782,-3.9336646,winthrop
-30.177904,1.996863,lightness
-43.817368,11.824338,shirley
-42.50039,-33.269093,politely
12.706172,-30.845812,crossing
4.5498037,-50.139618,straight
-12.928573,-46.20055,knelt
14.925906,-46.520664,sturdy
13.257746,-57.774582,neck
-0.17458026,-23.636497,speechless
6.815014,-52.54735,stepping
7.1451435,28.10388,guile
-10.625664,-34.315357,studying
23.180847,49.997143,paths
0.90854645,-33.925545,tawny
30.96498,-17.516705,withered
-2.801588,2.7133214,poetical
-13.747631,-40.89652,bursting
30.637972,-15.572498,hail
30.697731,-31.284018,hills
-28.515783,-20.18025,upset
9.104071,-51.40259,tossed
-43.655357,-5.388675,enthusiasm
45.1392,-14.368499,images
24.703058,-17.225266,ascent
4.7626057,-39.712624,summit
-5.712273,-34.66747,stretched
29.56745,-25.521854,barns
-10.669204,-21.730974,buildings
-0.57059443,-45.61893,yard
-3.247892,-40.239456,resting
-9.276962,12.347882,succession
-37.613487,-30.325941,scornfully
-5.7566915,-32.82886,brow
-20.465492,-22.282206,nuts
-11.671924,-11.477432,degrees
26.320227,-37.36391,sunny
47.192123,9.616811,overtook
34.71309,31.965797,woe
-29.656675,10.16385,firmness
2.7321196,50.80651,sway
7.1017175,-17.454662,nut
34.434895,-20.286171,bough
15.304608,-23.40358,storms
43.554577,35.533337,brethren
32.649418,-6.3094373,trodden
-17.623,28.741709,cherish
26.063122,-39.586807,bush
6.814084,-38.222176,retreating
-6.604389,-39.32487,withdrawing
5.481431,-47.520584,strip
16.451902,-38.352226,meadow
36.090958,-12.089623,reap
8.262696,-46.475937,dropping
16.965263,-1.6029282,hunt
-35.360767,-23.551388,exit
-17.607256,-47.7299,instinctively
-48.543987,-25.47993,sophy
29.33644,30.9488,reins
42.2641,-7.5692067,dung
42.47143,40.946117,11
41.82134,3.3684206,thence
-43.79794,-5.7839317,painfully
-56.26689,8.922225,lyme
43.61117,8.685489,armed
31.70471,-38.822495,noon
-44.203938,-18.911823,curricle
28.717796,-41.545994,descending
-10.39369,-22.3627,cobb
12.945702,-30.710629,bay
22.144894,-29.094616,machines
-11.153274,5.168027,improvements
27.813688,-31.916466,cliffs
10.37097,-42.681767,backed
39.221485,-27.023684,fragments
45.85869,-2.7810543,rock
25.470093,-26.227793,sands
26.009798,-27.127216,tide
29.089645,-31.149714,rocks
30.291992,-25.764769,orchards
3.279766,1.3796926,growth
26.137192,32.785114,generation
12.287224,-46.06242,cliff
-21.377785,3.3886034,exhibited
21.231064,-10.587646,isle
-53.50041,8.904439,harvilles
-57.713932,18.549675,captain_benwick
-6.248722,8.837165,promotion
-55.541813,18.721947,fanny
-22.739594,32.74536,benwick
-10.376378,-49.193306,heavily
8.384856,-55.27985,sprang
-14.107601,-19.954584,lodging
-7.384561,2.226885,plight
-2.7104561,-1.487183,rare
-16.481237,2.5780818,species
-5.35316,-7.4995556,repose
-16.698614,8.36434,reader
5.7829657,-28.47598,shelves
0.16308153,-42.506416,needles
48.977768,-21.859583,pins
-37.571445,-42.146816,fishing
26.374289,-4.440909,net
44.57597,11.792864,captains
-26.444984,10.392369,poetry
-8.1789255,-36.280373,struggling
3.0160952,3.2275295,poets
27.880535,-32.044487,lake
-11.195463,-43.78657,showed
25.036282,47.257698,precepts
-15.070313,8.612229,examples
-1.5188175,-0.7943663,religious
-18.16544,-0.6377069,noted
38.03841,26.266142,preach
42.00421,41.14069,12
24.915585,-28.677633,flowing
18.658447,-40.00633,breeze
11.749635,-51.139725,flat
-1.3906707,29.229767,performed
-25.254337,2.33229,courteous
0.6164141,-50.749622,upwards
9.821845,-46.169067,beach
53.3686,-3.568316,ascended
22.386839,-39.296333,blowing
34.170746,-38.13631,brightness
15.571531,-23.8698,issuing
-44.093376,-27.221523,waiter
-33.34729,-10.257471,smart
-18.254898,-32.62565,ecstasy
31.508356,22.346472,publish
-46.55514,11.825968,attempting
-49.080917,5.177399,luckily
-14.537576,2.0601208,readers
9.445576,-39.93982,cape
13.4027195,0.70186853,renew
12.514257,0.115678094,cling
29.938553,30.401749,hardness
20.087723,-44.67151,pavement
-0.3888449,-52.153057,jar
39.698532,21.689423,reasoned
0.49863267,-16.800732,lifeless
14.096578,20.160332,bruise
0.30516005,-35.188026,pallid
-13.526982,-38.747364,screamed
27.037931,28.064705,obeyed
2.9781036,-41.371807,staggering
-29.104448,-21.903582,surgeon
-4.3780994,-39.345215,corpse
-17.258753,-33.990204,sobs
-10.945101,-16.091732,instinct
32.95322,-18.819693,treading
4.2608027,22.702505,fervent
32.225082,36.357605,prayer
13.894175,-50.065773,swinging
5.963888,-8.431308,vehement
63.368603,15.372533,stead
28.213047,-29.77134,spots
-17.021044,21.829037,shrink
42.30209,41.042843,13
20.804735,21.498028,multiply
56.43069,22.514774,sarah
6.643776,37.92458,obtain
-19.691395,43.192028,impart
-5.927652,-2.4188948,adieu
11.062032,-49.748802,dripping
18.622139,-41.246265,misty
34.139442,36.597073,record
9.724094,-4.6060286,resume
15.106788,26.380651,compelled
-51.39128,9.556545,camden
-5.2861733,-28.000925,fainter
-18.653008,-2.2117672,owners
42.061127,-10.392645,heave
-4.4781466,-48.92545,slip
2.272841,38.923504,lend
-25.231998,-19.264874,snug
15.846692,-40.629333,blows
42.501724,40.830894,14
27.917437,25.376993,lighten
24.597343,-34.852276,bathed
7.981698,-51.898865,shot
-13.495849,21.25505,boldly
-11.611332,0.302931,tyranny
19.814648,-53.083492,silk
-5.3504286,1.1288414,riotous
-12.607206,-42.49493,roaring
-6.7786117,-26.46429,clamour
-7.583037,-37.680485,knees
15.895259,-20.509262,noises
14.937288,-35.07809,bridge
13.109747,-41.553562,dash
-15.815675,26.549065,persisted
21.818352,-37.716175,dim
-9.308667,-42.919525,smoking
38.279484,25.486225,proclaim
29.997143,-30.494062,rivers
17.6321,-29.445047,lofty
-6.70185,26.292747,boasting
6.060518,3.6984756,;)
-3.3930879,9.078704,richer
-25.7837,-7.3222737,title
26.699583,-45.455734,shaped
39.758995,13.402066,counted
70.26982,2.4713523,eighty
-1.6735407,-31.17617,frosty
-16.023956,9.488251,test
48.47326,13.698332,multitude
-29.665403,-28.934788,ugly
21.047037,-52.46475,haired
-24.465103,-40.661694,nose
29.303095,-32.4754,winds
20.584835,-53.724762,cap
5.473747,-51.656097,suspended
-19.93078,-17.342764,);
-25.756023,8.584859,possessing
8.1144495,-13.929268,diffused
51.347233,26.173882,watchman
-26.756828,-9.502495,tale
-28.223585,-18.693314,stealing
17.19062,0.97065777,diminished
-36.010506,-21.798298,drinks
-36.83251,11.584722,conversing
16.597656,-33.557003,solid
-56.20322,13.076409,dalrymple
-56.035706,13.2671585,carteret
-21.503767,1.1025419,contact
-5.038607,-3.917513,reduced
8.855605,31.570324,ears
18.78158,38.099728,sinner
-46.9757,-25.695015,laura
6.0926723,-19.195087,shakes
42.739544,40.751152,17
-55.4972,20.7463,mrs_smith
16.744257,-57.274586,legs
53.352646,-18.485264,baths
-28.016682,3.7276945,invariably
16.495747,4.0432754,transformed
16.93044,37.603065,gift
26.725658,44.574017,merciful
-43.84512,-27.278898,landlady
0.1356566,-36.986416,thread
-2.1839855,-52.510017,pin
42.48173,-17.874468,merchandise
-9.524127,-6.0414643,newest
-2.0648139,6.4593964,mankind
-9.8880205,-17.850319,expensive
9.287874,44.394993,intend
48.735172,27.281496,surname
-46.73143,-23.096888,ladyship
7.644567,11.833019,maker
20.838037,23.62619,subdue
10.15208,-9.936696,adverse
33.463943,9.711988,cleansed
-30.792097,17.007072,impressions
12.125532,21.453592,incurable
-12.3335905,-52.82618,slipped
-3.718917,-12.71632,sweeter
42.79261,41.083027,18
1.6210431,-11.956699,thicker
-12.640197,-16.576712,envelope
-44.407898,11.611018,enquiry
3.8594265,-14.506102,dawning
53.985588,1.6117338,toward
-12.649558,30.57783,derive
-3.4126978,-36.87867,knot
-3.1051495,10.726423,print
-35.029682,5.523797,treating
0.510587,-55.763134,boat
-29.058708,-27.847982,queer
16.602682,-33.36874,shapeless
35.27868,17.034742,mightily
30.744307,-31.261717,mountains
-10.5114355,-47.253937,heels
6.1131835,-19.118519,kisses
5.785859,-34.359062,chairs
14.763778,13.901543,murmur
7.7298574,33.867836,hide
-42.90678,-18.419285,bespoke
42.85076,40.849453,19
-13.02706,-52.731934,stepped
-6.47287,-47.143,boots
11.418992,-40.710144,thickest
9.558299,-33.811523,outer
-30.126904,-3.7945137,obviously
1.6329021,-33.95344,blinding
-1.107009,-29.545958,bewildering
-3.3320074,-3.4639804,recognition
15.428337,8.721277,wont
-28.291271,8.033521,imperfect
19.202438,-26.622774,groups
8.012479,33.931393,withdraw
-26.996817,-26.197226,theatre
-8.094815,-4.820125,solely
19.728407,-32.04954,flag
45.62428,-29.475496,sides
22.103691,-5.2348266,pierced
6.772596,-54.277866,disappeared
-19.622374,-15.408748,marshal
-1.7482284,-29.58596,glowed
40.707844,26.645092,visions
6.4879713,-34.6237,benches
3.8217907,-41.56703,foremost
-20.500286,8.856967,scientific
-31.150568,-25.190355,bill
0.8211183,-24.862038,nameless
-12.221778,-37.678154,bowing
31.323149,-27.868216,cluster
54.527946,-9.472836,sacrificed
39.802143,1.9578441,consumed
1.5710279,58.61563,farewell
16.68703,-23.189888,incalculable
43.18361,40.457924,21
22.293419,27.647415,wrought
5.7205567,-29.46321,sporting
21.405392,-18.003233,perfume
24.996256,-21.302708,mouths
-19.116251,-9.373006,official
13.058473,40.926727,plead
-14.091443,24.683146,doubting
19.651358,-38.291534,surface
-15.918041,15.216699,cruelty
15.752202,-43.674736,hollow
2.6873076,46.506077,abuse
47.66981,-0.3444576,temple
-29.650377,-6.7025456,farthing
25.724388,22.008595,mar
-39.70536,-40.94873,grandfather
-0.977569,-51.34547,shelf
33.608368,-11.90041,wells
-18.098486,26.84425,cash
18.003035,42.58421,swear
-4.4253306,-53.573223,hammer
38.091576,41.365353,nevertheless
9.834344,34.386837,laws
24.877235,47.64443,testimonies
33.700085,13.713935,testimony
18.83297,36.29846,hypocrite
-18.08697,-22.18499,rubbish
-18.47255,-2.4124138,prior
3.315475,3.4434679,states
-12.77839,15.548754,omitted
-20.1197,8.5199795,details
42.698017,-16.423107,cunning
23.01713,27.412926,despised
4.85342,-24.536242,heaped
8.194631,19.471462,anguish
4.31218,-53.617622,stern
-23.915998,17.20728,crime
-35.94476,38.40537,hinted
-20.9286,-2.8703816,payment
-2.3873372,-25.90705,bodily
17.604778,0.45981815,straitened
-25.538254,-27.150558,shudder
42.93431,40.92771,22
17.843597,-43.26045,springing
-27.79809,-11.387726,spell
-30.164173,-47.944687,harder
-11.647234,-38.43928,lifting
-1.5427861,-17.811104,placid
40.76664,-9.289162,kindle
19.801922,25.372232,destruction
-2.7455208,-6.77811,deception
3.9038517,3.597609,poems
14.902017,-43.119526,hideous
-6.3095784,47.721455,hart
46.52132,-8.024016,beside
-9.9628725,-10.567091,special
-3.8829734,45.439365,ambitious
-27.822044,-49.585583,chick
54.966362,11.593401,fought
-4.0160203,43.40857,brave
-24.643467,-16.09967,rat
12.948454,-30.16357,china
30.942022,-1.7789342,risen
-8.936304,13.373491,won
-7.977053,0.5141315,wonted
26.034817,6.570834,keys
7.1811867,-33.2015,overlooking
5.0075374,-37.059082,pump
-19.147455,-51.39009,hotel
40.24625,14.63239,concerning
34.22403,28.858175,haste
25.168327,35.021,heirs
11.558159,-38.017445,faced
11.538876,19.270885,ponder
26.911205,26.416372,wherewith
10.001706,-50.243847,sank
5.572279,48.62034,defy
43.0245,41.055843,23
-11.0211115,-44.82844,plunged
-0.7519972,3.949345,materials
-2.2451034,-27.859503,thrill
-16.540064,-49.58527,pausing
-23.361723,2.5807362,assumed
-1.637175,-19.713127,painting
-32.63704,-22.742,german
26.873678,-11.580969,prey
2.4232848,-5.465303,robust
11.329414,-30.519781,toiling
-15.857386,-34.309093,faltering
3.7172234,-37.87221,signal
1.6733971,2.89455,histories
38.641678,23.887775,proverbs
29.154753,-39.17095,wings
3.0078514,5.984721,glories
45.83109,-0.06767925,treasures
23.820246,41.827847,covet
1.0049644,7.81182,loving
-20.727686,17.725042,revolution
39.30878,20.294022,defied
31.677876,-13.4944315,devoured
15.01725,-2.7176843,pierce
-39.217945,-33.849052,doctor
-39.297512,-12.681213,ll
44.041317,21.743439,prophesied
16.132685,-14.013656,barrel
-6.5688357,-25.891277,rapture
4.6292562,31.580153,immortality
5.710585,-53.58682,paced
-20.4242,31.612242,today
40.803932,-11.400609,poured
23.564096,30.552074,exalt
7.120097,19.30703,remorse
-7.274371,-3.2349358,homage
-17.386778,-40.39032,tearing
19.190485,-5.553384,overwhelmed
-25.764967,1.0781794,meditation
-5.3711114,-14.095404,shorter
15.337291,34.032455,err
-14.25725,-14.052977,posted
31.416533,-47.76783,brook
42.947716,41.15129,24
-18.016254,5.500262,ultimate
20.508844,-37.097626,daylight
-1.8182352,-32.205513,eyed
-8.356699,-10.400069,balanced
16.659674,-16.586992,sounding
47.505535,8.223695,discomfited
31.7617,23.033094,resort
23.185476,25.692898,transgressions
-7.9422083,-9.272915,dividing
1.8152272,1.0949628,kinds
-15.309604,16.68157,petty
-7.6182413,9.509592,national
-60.15909,16.742386,dashwood
-42.28556,11.516068,sussex
-57.99199,11.115623,norland
-11.919985,18.604944,discharge
0.18076935,44.272766,fortunes
29.267765,-0.6111671,warmed
6.534765,57.434994,attendants
-21.704102,25.335188,dispute
-57.724262,17.165483,mrs_dashwood
-4.4723682,56.424362,honor
18.144043,39.886078,whomsoever
15.407102,23.195255,breach
-57.681385,23.011047,elinor
-6.113601,24.524647,effectual
2.6616364,31.99412,govern
-57.671955,22.949724,marianne
8.779978,19.155212,sorrows
2.00501,7.6285915,joys
-56.969387,14.07651,margaret
2.493826,4.262232,seasons
25.600344,21.743452,rob
-56.03077,10.935077,dashwoods
2.6584525,-27.779846,prodigious
-23.701677,-15.031937,raises
29.200615,-7.389832,bind
16.600136,47.458267,fulfil
62.171776,10.833311,acts
-2.0123203,-52.556995,plate
-0.38573197,6.1080093,earthly
-2.3867228,37.300945,mothers
-61.882793,17.874166,ferrars
21.62212,44.930977,doctrine
-31.075115,7.906705,attracted
-24.349514,-11.117932,parliament
-8.262273,5.046905,tame
-48.623978,-3.7544556,severely
13.283689,-18.912817,impenetrable
-1.9479935,43.504818,dissatisfied
-28.684752,-14.025661,keeps
-25.32942,22.52537,uncommonly
-55.48703,18.863012,mrs_ferrars
-55.513813,9.234387,devonshire
-56.11392,8.255402,barton
-58.059044,16.774672,sir_john
-58.02061,16.78952,lady_middleton
36.69375,28.106178,fulfilled
14.00092,-4.009963,drift
17.219862,20.329077,shed
26.620825,-15.307514,wandered
3.1358478,9.916034,decay
52.04169,2.326071,valley
27.38563,-26.677267,fertile
20.847878,-40.308716,wooded
6.534373,-26.455818,pasture
21.694012,-40.64251,winding
-18.33429,-54.873608,shutters
18.30637,-48.00977,painted
39.31303,3.8811247,repair
30.670588,-17.340862,dried
-15.173756,-11.297076,downs
-2.0106604,-7.585495,extremity
42.184113,24.700844,enquire
-22.378012,-1.6252103,resembled
-54.039112,8.885539,middletons
47.037685,-4.8204775,compass
-13.85241,-2.3159032,hunted
63.9398,19.366718,ham
58.87281,3.5568855,inhabitants
-40.192753,12.976151,procured
-21.12595,-44.62357,showing
-57.70797,17.122257,mrs_jennings
-14.022066,-39.50022,laughter
-57.727154,19.917166,colonel_brandon
-15.2007265,-15.384207,bachelor
-12.218682,-53.309032,pulled
8.556935,-52.571278,tore
-11.998398,-15.853227,position
-23.85665,-8.815175,celebrated
14.975464,-18.51434,ecstatic
-10.705736,17.509657,ability
-25.911959,25.7846,natured
38.4008,23.258863,infirmity
2.8130312,11.324802,miracle
-6.220144,-53.109665,waistcoat
28.232866,22.073326,afflict
24.561993,6.719755,bedchamber
-54.908146,7.8302817,allenham
30.352123,-30.737505,valleys
-55.061935,22.869892,willoughby
-43.766983,-14.069989,tomorrow
-25.306824,35.536934,miss_dashwood
1.1493411,5.698245,theme
11.084548,-13.636811,adorned
-20.694918,-15.925699,dresses
19.086056,-54.208187,jacket
-7.4569592,-42.970856,ankle
25.90292,-2.9053447,rider
13.997356,-20.759983,shades
28.582096,35.473866,inherit
9.703776,-49.270515,tumbling
-21.251104,32.445503,brandon
50.7483,12.397866,smitten
-1.656182,-46.038746,ankles
-24.08389,-13.698916,cant
-9.130681,-48.3276,violently
-12.697578,-0.27331555,authors
-14.044071,21.847628,convert
10.586498,-32.20889,passages
-19.954956,-13.539351,pope
0.38395473,-6.3278975,picturesque
5.337517,27.94999,erred
17.416529,33.44795,deceitful
14.944733,-26.08018,roads
-1.6537097,49.82761,rash
19.692636,33.248756,riches
-12.674445,9.246443,assigned
43.660168,-20.796085,coats
16.485588,-33.74247,mass
10.502906,18.34884,stubborn
-6.731175,-3.5205488,aim
-20.922964,-17.338161,illustration
-43.497192,8.01709,cheated
27.554907,36.070656,everlasting
-19.942846,14.263783,criminal
15.5481615,23.4537,perverseness
8.6684475,-51.707962,tumbled
-19.452425,-3.0879157,stated
-17.523956,44.368305,withhold
2.0996115,-46.776756,sail
-16.878347,-11.593872,provisions
-39.225815,-12.6343565,won_t
-23.641891,1.7960804,invented
-37.220173,-8.011076,guineas
25.629292,-26.042154,lanes
-12.309341,-50.640747,leant
4.683926,28.010822,befallen
-55.849773,9.072784,delaford
-32.875645,-15.732997,wager
-20.19906,-31.821522,pull
-54.01014,9.4421215,combe
-16.17306,-48.460518,lowered
-5.750966,-51.198483,handkerchief
-14.51258,30.31139,dismiss
18.79232,-5.7081494,departing
3.9063559,-8.7304325,nourishment
-15.854042,23.701416,forbidding
5.7090526,13.461753,potent
24.32418,12.367614,crying
7.2154264,-53.004784,gazing
-42.442856,-6.7261887,sadness
2.5087206,60.489994,hamlet
-22.970165,35.74163,...
-11.234444,-35.373585,stole
17.960567,-42.155735,climbing
8.800057,-36.003506,thickly
32.58741,-29.785538,showers
4.8682156,-39.68002,extending
-36.445744,-28.589392,orator
-33.249115,12.1128235,eloquence
-16.697054,3.6377332,external
13.491575,-25.113552,hunters
-53.925594,9.402785,magna
-10.312909,6.2199326,unanimous
-0.6826818,44.076687,content
-4.202957,-48.835903,loose
-10.977307,-5.472931,bulk
-28.521814,19.2376,maxim
3.3149352,-17.886847,deliberate
24.671244,48.27175,judgments
-17.584373,-14.709929,***
16.324013,-37.613583,moss
14.673594,-39.907696,brush
17.415934,-32.464245,landscape
17.138468,-32.21283,scenery
-21.814917,-14.825946,tries
-7.7120185,-34.61045,crooked
16.153187,-37.296314,blasted
10.647777,-32.48438,heath
47.83022,-3.9177384,tower
46.26478,4.1121216,troop
57.763874,7.42042,villages
9.048685,-15.927136,conspicuous
5.6724143,-10.456294,casts
11.84197,32.852737,forgiveness
8.449031,-8.503424,founded
-3.3934941,24.540934,instructions
54.46257,10.802543,army
-9.011344,5.2336946,trades
-4.393875,-2.301094,augment
-37.671413,0.22685033,busily
-5.865981,12.431332,forbidden
-18.846909,-52.391315,knocking
11.166678,-49.117878,turf
-48.23476,7.0401525,palmers
-22.806253,30.241646,charlotte
-59.7944,17.21299,palmer
-12.868306,-49.068775,meantime
-0.26153108,-2.6635764,monstrous
55.31665,5.4089956,pitched
-21.127417,32.14494,droll
2.584048,46.474304,vile
-4.3401623,-55.787857,whip
-55.43073,8.044235,cleveland
-36.796432,-30.903471,sneer
-13.135895,49.08508,election
-38.712975,-22.326975,p
48.95565,-23.676203,palm
32.504818,23.200636,languages
48.78987,9.237984,gathered
-18.071423,13.393979,philosophy
-55.99054,11.058727,steeles
-56.633526,20.790117,lucy
-36.786995,11.82044,unceasing
-9.018601,2.7456472,credulous
-23.373947,-22.283924,swallow
38.58403,-21.85544,bags
36.830635,21.97015,searched
-2.3162363,-53.024853,monkey
-17.131907,-36.125515,scratching
-11.185385,-36.535576,lap
7.158516,-29.52072,stuffed
-20.179195,-21.243439,sugar
-20.178345,-21.17906,plums
-7.9309497,-48.45586,kicked
-25.95752,-21.775517,bruised
-24.772543,-25.684416,scratch
-49.429634,-24.969498,steele
-33.499588,40.062172,task
-4.6430383,-45.13969,outside
-40.77604,-12.511033,m_sure
-22.211668,31.15798,vastly
-5.807573,8.481118,consists
20.461382,-26.307611,countless
-1.997232,-17.878801,bashful
9.5160475,9.625255,divine
30.18173,28.365576,faithfully
5.895547,-18.893887,puts
-11.058327,-28.318079,paces
-11.147346,-38.329655,wiping
-0.50931835,46.30003,sometime
8.220665,26.083353,confounded
0.033039317,-7.399201,feigned
12.426972,22.310625,alienated
15.975004,24.68081,condemnation
-3.9961724,-12.630617,fairer
-44.11475,1.8819325,filigree
16.390755,-41.13671,rolling
8.507006,-6.552156,terrible
-42.53875,-33.76882,angrily
17.763216,-0.30715907,beset
-19.971872,29.743855,inform
19.222446,7.742889,dismissed
42.63323,41.695847,25
-9.628364,-11.5252695,alleged
-38.028297,-15.302146,ve
-44.193985,-25.577332,betty
-2.843792,-6.5919237,abandoned
42.661404,41.77582,26
66.88252,23.969975,salmon
-19.436312,-19.053925,cod
39.14988,-14.11678,fowls
-16.925558,-51.66259,footman
-41.22525,-16.26695,penny
-45.05763,3.3164861,rap
33.68434,24.387262,caused
-0.7995013,53.085327,bee
49.781982,26.22868,porter
-3.606296,-24.918499,mysterious
6.6589785,-52.387337,backwards
43.429417,41.225178,27
-30.915821,-19.560751,tonight
-5.9702363,9.144698,eluded
51.0247,6.4736576,city
-54.364407,6.390254,berkeley
-54.011124,5.6857986,conduit
-42.309826,-33.76171,impatiently
32.572002,4.988976,shield
43.31095,40.895985,28
4.7160354,-36.782402,landing
19.306087,-41.970196,lit
3.5408819,-11.996668,incessantly
43.3295,40.27785,29
-13.053836,-44.35319,kneeling
-1.6442107,44.71855,sooth
2.2601135,-8.851866,pitying
12.43829,-36.58606,choked
12.641006,43.838882,obey
3.3916385,45.183685,obedient
20.882372,24.232685,deliverance
52.95351,12.573952,chariot
7.9459376,-13.886272,aching
15.613479,-15.429313,torrent
10.81858,40.30577,kill
11.0587015,18.52284,torture
-13.721653,-49.16214,wildly
-29.325878,-26.4633,"',"
-6.482153,15.958624,justification
18.288542,28.377396,condemned
30.81539,38.56542,covenant
4.030985,-3.3566756,barbarous
-3.2293305,-0.033358652,innocence
49.827007,-5.3783693,posts
18.810486,-36.20462,shuddering
43.070988,40.2137,30
47.143135,4.088095,olives
31.406399,-1.3104967,dove
14.003688,-28.856092,canal
6.114227,-22.515675,drives
-4.884336,-51.602226,pillow
63.764015,25.32692,repaired
3.9952674,26.761595,tasted
